id,current_pos,corrected_direction,prev_target_pos,target_pos,speed_vector
163,[0.03604082 0.04587945],[0.01453701 0.01374442],"[0.013744416903078307, -0.014537007326598048]","[0.016, 0.016]",[-0.00075263  0.00693862],0.030448198318481445
164,[0.03682829 0.04666693],[0.01453834 0.01374307],"[0.013743070336972174, -0.014538343543715783]","[0.016, 0.016]",[-0.00075263  0.00693862],0.030007362365722656
165,[0.03747917 0.04731781],[0.01453963 0.01374178],"[0.013741776117159047, -0.014539627816846182]","[0.013, 0.013]",[-0.00075263  0.00693862],0.03211855888366699
166,[0.03747917 0.04731781],[0.0145405  0.01374089],"[0.013740894986149731, -0.01454050217595284]","[0.013, 0.013]",[-0.00075263  0.00693862],0.035817623138427734
167,[0.03818206 0.0480207 ],[0.01454183 0.01373956],"[0.013739561710733752, -0.014541825204525571]","[0.014, 0.014]",[-0.00075263  0.00693862],0.0319976806640625
168,[0.03887796 0.04871659],[0.01454315 0.01373822],"[0.013738224193010644, -0.014543152442801325]","[0.014, 0.014]",[-0.00075263  0.00693862],0.032319068908691406
169,[0.03887796 0.04871659],[0.01454392 0.01373746],"[0.013737455229417645, -0.01454391549655056]","[0.014, 0.014]",[-0.00075263  0.00693862],0.031121015548706055
170,[0.0395303  0.04941912],[0.0145503  0.01373102],"[0.013731021486835757, -0.014550299792820803]","[0.013, 0.014]",[-0.00075263  0.00693862],0.034505367279052734
171,[0.0395303  0.04941912],[0.01455109 0.01373022],"[0.013730223106310852, -0.014551092037419108]","[0.013, 0.014]",[-0.00075263  0.00693862],0.031600236892700195
172,[0.04012743 0.05001625],[0.0145523  0.01372901],"[0.01372900762771783, -0.014552298174492393]","[0.012, 0.012]",[-0.00075263  0.00693862],0.02975010871887207
173,[0.04077923 0.05066805],[0.01455365 0.01372764],"[0.013727641690994635, -0.014553653613354967]","[0.013, 0.013]",[-0.00075263  0.00693862],0.03395414352416992
174,[0.04077923 0.05066805],[0.01455441 0.01372688],"[0.01372688191572375, -0.014554407549398629]","[0.013, 0.013]",[-0.00075263  0.00693862],0.02995753288269043
175,[0.04112694 0.05101575],[0.01455548 0.0137258 ],"[0.013725797611984274, -0.01455548351975828]","[0.007, 0.007]",[-0.00075263  0.00693862],0.03210139274597168
176,[0.04152754 0.05141635],[0.01455658 0.01372469],"[0.013724690003553424, -0.014556582615701887]","[0.008, 0.008]",[-0.00075263  0.00693862],0.03136754035949707
177,[0.04152754 0.05141635],[0.01455745 0.01372382],"[0.01372381748746503, -0.014557448426097309]","[0.008, 0.008]",[-0.00075263  0.00693862],0.03432440757751465
178,[0.04192678 0.0518156 ],[0.01455861 0.01372264],"[0.013722642024342266, -0.014558614855237883]","[0.008, 0.008]",[-0.00075263  0.00693862],0.034036874771118164
179,[0.04263303 0.05252185],[0.01455998 0.01372127],"[0.013721269355848702, -0.014559976974134031]","[0.014, 0.014]",[-0.00075263  0.00693862],0.03237342834472656
180,[0.04263303 0.05252185],[0.0145609  0.01372034],"[0.013720337828622375, -0.014560901342139273]","[0.014, 0.014]",[-0.00075263  0.00693862],0.036522865295410156
181,[0.04332991 0.05321873],[0.01456229 0.01371894],"[0.01371893861234673, -0.014562289804785418]","[0.014, 0.014]",[-0.00075263  0.00693862],0.03362774848937988
182,[0.04417964 0.05406846],[0.01456375 0.01371747],"[0.013717467056724268, -0.01456375005081677]","[0.017, 0.017]",[-0.00075263  0.00693862],0.03174448013305664
183,[0.04417964 0.05406846],[0.01456452 0.01371669],"[0.013716689885636959, -0.014564521248981896]","[0.017, 0.017]",[-0.00075263  0.00693862],0.03032851219177246
184,[0.04497702 0.05486583],[0.01456602 0.01371518],"[0.013715180385088196, -0.014566019148315096]","[0.016, 0.016]",[-0.00075263  0.00693862],0.03472423553466797
185,[0.04577941 0.05566822],[0.01456744 0.01371375],"[0.013713746259387935, -0.014567442252090652]","[0.016, 0.016]",[-0.00075263  0.00693862],0.031562089920043945
186,[0.04577941 0.05566822],[0.01456822 0.01371296],"[0.013712961364846047, -0.014568221114352008]","[0.016, 0.016]",[-0.00075263  0.00693862],0.03048253059387207
187,[0.04657632 0.05646514],[0.01456981 0.01371136],"[0.013711364510426306, -0.014569805696200958]","[0.016, 0.016]",[-0.00075263  0.00693862],0.03795576095581055
188,[0.04717811 0.05706693],[0.01457109 0.01371007],"[0.013710069584824123, -0.014571090669696092]","[0.012, 0.012]",[-0.00075263  0.00693862],0.032054901123046875
189,[0.04717811 0.05706693],[0.01457185 0.01370931],"[0.013709307299160308, -0.014571847096839145]","[0.012, 0.012]",[-0.00075263  0.00693862],0.029480457305908203
190,[0.04772592 0.05761473],[0.01457311 0.01370804],"[0.013708037347355095, -0.014573107288472586]","[0.011, 0.011]",[-0.00075263  0.00693862],0.03265237808227539
191,[0.04772592 0.05761473],[0.01457389 0.01370725],"[0.013707252988907005, -0.014573885618760276]","[0.011, 0.011]",[-0.00075263  0.00693862],0.030284404754638672
192,[0.0483201  0.05820891],[0.01457517 0.01370596],"[0.013705963453826277, -0.014575165243162626]","[0.012, 0.012]",[-0.00075263  0.00693862],0.031965017318725586
193,[0.04912304 0.05901186],[0.01457659 0.01370453],"[0.013704529192568432, -0.014576588481453942]","[0.016, 0.016]",[-0.00075263  0.00693862],0.031236648559570312
194,[0.04912304 0.05901186],[0.01457748 0.01370363],"[0.01370363453798903, -0.014577476260195746]","[0.016, 0.016]",[-0.00075263  0.00693862],0.03439927101135254
195,[0.04972334 0.05961216],[0.01457874 0.01370236],"[0.013702361739784385, -0.014578739276352712]","[0.012, 0.012]",[-0.00075263  0.00693862],0.03100728988647461
196,[0.05032544 0.06021426],[0.01458    0.01370109],"[0.013701089859733619, -0.01458000138141224]","[0.012, 0.012]",[-0.00075263  0.00693862],0.030863523483276367
197,[0.05032544 0.06021426],[0.01458078 0.01370031],"[0.013700308471107722, -0.014580776764702203]","[0.012, 0.012]",[-0.00075263  0.00693862],0.029937028884887695
198,[0.05117313 0.06106194],[0.01458237 0.0136987 ],"[0.0136987041344701, -0.0145823687712647]","[0.017, 0.017]",[-0.00075263  0.00693862],0.03622245788574219
199,[0.05187293 0.06176175],[0.01458371 0.01369735],"[0.013697354215436035, -0.014583708315541552]","[0.014, 0.014]",[-0.00075263  0.00693862],0.030812740325927734
200,[0.05187293 0.06176175],[0.0145845  0.01369655],"[0.01369655335992428, -0.014584503016105279]","[0.014, 0.014]",[-0.00075263  0.00693862],0.030542612075805664
201,[0.05237235 0.06226117],[0.0145857  0.01369535],"[0.01369534791110897, -0.014585699200484371]","[0.01, 0.01]",[-0.00075263  0.00693862],0.031175613403320312
202,[0.05237235 0.06226117],[0.01458665 0.01369439],"[0.013694393537009018, -0.014586646239774362]","[0.01, 0.01]",[-0.00075263  0.00693862],0.03634381294250488
203,[0.05296834 0.06285716],[0.01458792 0.01369311],"[0.013693109771490193, -0.014587920138956585]","[0.012, 0.012]",[-0.00075263  0.00693862],0.03125500679016113
204,[0.05377366 0.06366247],[0.01458934 0.01369168],"[0.013691676701988694, -0.014589342194650757]","[0.016, 0.016]",[-0.00075263  0.00693862],0.030694961547851562
205,[0.05377366 0.06366247],[0.01459013 0.01369089],"[0.013690885445067883, -0.014590127370393186]","[0.016, 0.016]",[-0.00075263  0.00693862],0.03000807762145996
206,[0.05427021 0.06415903],[0.0145915 0.0136895],"[0.013689502736038929, -0.01459149945265853]","[0.01, 0.01]",[-0.00075263  0.00693862],0.03779888153076172
207,[0.05507356 0.06496238],[0.01459292 0.01368807],"[0.013688067410432566, -0.014592923747118349]","[0.016, 0.016]",[-0.00075263  0.00693862],0.030721187591552734
208,[0.05507356 0.06496238],[0.01459372 0.01368726],"[0.013687260422813485, -0.014593724532661296]","[0.016, 0.016]",[-0.00075263  0.00693862],0.030488252639770508
209,[0.05582027 0.06570909],[0.01459512 0.01368586],"[0.01368585576667429, -0.014595118393363103]","[0.015, 0.015]",[-0.00075263  0.00693862],0.031151533126831055
210,[0.0565734  0.06646222],[0.01459661 0.01368436],"[0.013684356754454494, -0.014596605884975036]","[0.015, 0.015]",[-0.00075263  0.00693862],0.03444552421569824
211,[0.0565734  0.06646222],[0.01459742 0.01368353],"[0.013683534651524675, -0.014597421669660512]","[0.015, 0.015]",[-0.00075263  0.00693862],0.03092360496520996
212,[0.05726928 0.0671581 ],[0.01459886 0.01368208],"[0.013682084830379793, -0.014598860348253877]","[0.014, 0.014]",[-0.00075263  0.00693862],0.03419351577758789
213,[0.0581734  0.06806222],[0.01460041 0.01368052],"[0.013680518378744224, -0.014600414760978227]","[0.018, 0.018]",[-0.00075263  0.00693862],0.03243231773376465
214,[0.0581734  0.06806222],[0.01460127 0.01367966],"[0.01367966140038724, -0.014601265153056948]","[0.018, 0.018]",[-0.00075263  0.00693862],0.03208589553833008
215,[0.05877135 0.06866017],[0.01460255 0.01367837],"[0.013678368278077894, -0.014602548337118394]","[0.012, 0.012]",[-0.00075263  0.00693862],0.031023025512695312
216,[0.05922162 0.06911044],[0.01460371 0.0136772 ],"[0.013677195932530964, -0.01460371167264316]","[0.009, 0.009]",[-0.00075263  0.00693862],0.03074359893798828
217,[0.05922162 0.06911044],[0.01460467 0.01367623],"[0.01367623062125657, -0.014604669565050308]","[0.009, 0.009]",[-0.00075263  0.00693862],0.03603243827819824
218,[0.05967151 0.06956033],[0.01460581 0.01367508],"[0.013675078372762576, -0.014605812957977356]","[0.009, 0.009]",[-0.00075263  0.00693862],0.02996540069580078
219,[0.05967151 0.06956033],[0.01460661 0.01367428],"[0.013674277885806134, -0.014606607292818291]","[0.009, 0.009]",[-0.00075263  0.00693862],0.029841184616088867
220,[0.06006933 0.06995814],[0.01460775 0.01367313],"[0.013673125359464305, -0.014607750961457788]","[0.008, 0.008]",[-0.00075263  0.00693862],0.031443119049072266
221,[0.06037089 0.07025971],[0.01460896 0.01367191],"[0.0136719092136179, -0.0146089577606563]","[0.006, 0.006]",[-0.00075263  0.00693862],0.03655600547790527
222,[0.06037089 0.07025971],[0.01460977 0.01367109],"[0.013671089371659333, -0.014609771301747145]","[0.006, 0.006]",[-0.00075263  0.00693862],0.030501127243041992
223,[0.06076807 0.07065688],[0.0146109  0.01366996],"[0.013669955317168511, -0.014610896640500422]","[0.008, 0.008]",[-0.00075263  0.00693862],0.030711889266967773
224,[0.06096917 0.07085798],[0.01461187 0.01366897],"[0.013668972863756361, -0.014611871543300002]","[0.004, 0.004]",[-0.00075263  0.00693862],0.03070354461669922
225,[0.06096917 0.07085798],[0.01461286 0.01366797],"[0.01366797310101628, -0.01461286362239726]","[0.004, 0.004]",[-0.00075263  0.00693862],0.03713083267211914
226,[0.06146734 0.07135615],[0.01461408 0.01366675],"[0.013666746707488006, -0.01461408059051943]","[0.01, 0.01]",[-0.00075263  0.00693862],0.0311739444732666
227,[0.06216835 0.07205717],[0.01461545 0.01366537],"[0.013665368628736305, -0.014615448078093358]","[0.014, 0.014]",[-0.00075263  0.00693862],0.030910968780517578
228,[0.06216835 0.07205717],[0.01461625 0.01366456],"[0.013664555543107486, -0.014616254914779997]","[0.014, 0.014]",[-0.00075263  0.00693862],0.030093908309936523
229,[0.06311633 0.07300514],[0.01461791 0.01366289],"[0.013662891604766024, -0.01461790606497945]","[0.019, 0.019]",[-0.00075263  0.00693862],0.03431868553161621
230,[0.06391781 0.07380663],[0.01461938 0.0136614 ],"[0.013661404194981517, -0.01461938204332622]","[0.016, 0.016]",[-0.00075263  0.00693862],0.031917572021484375
231,[0.06391781 0.07380663],[0.01462019 0.01366059],"[0.013660586138479333, -0.014620193812682742]","[0.016, 0.016]",[-0.00075263  0.00693862],0.03012681007385254
232,[0.0648165  0.07470531],[0.01462171 0.01365906],"[0.013659057485461232, -0.014621710717289623]","[0.018, 0.018]",[-0.00075263  0.00693862],0.030585527420043945
233,[0.0648165  0.07470531],[0.01462264 0.01365812],"[0.013658124195185875, -0.014622636834794043]","[0.018, 0.018]",[-0.00075263  0.00693862],0.034282684326171875
234,[0.06551176 0.07540057],[0.01462401 0.01365674],"[0.01365673780781224, -0.014624012567134272]","[0.014, 0.014]",[-0.00075263  0.00693862],0.031085491180419922
235,[0.06626545 0.07615426],[0.01462544 0.0136553 ],"[0.013655300030502778, -0.01462543929445471]","[0.015, 0.015]",[-0.00075263  0.00693862],0.031243562698364258
236,[0.06626545 0.07615426],[0.01462626 0.01365447],"[0.013654472879267007, -0.014626260088647551]","[0.015, 0.015]",[-0.00075263  0.00693862],0.030259132385253906
237,[0.06696279 0.07685161],[0.01462781 0.01365291],"[0.013652914130823313, -0.014627806857382648]","[0.014, 0.014]",[-0.00075263  0.00693862],0.03719186782836914
238,[0.06776139 0.0776502 ],[0.0146293  0.01365141],"[0.013651413159761615, -0.014629296292781868]","[0.016, 0.016]",[-0.00075263  0.00693862],0.03214693069458008
239,[0.06776139 0.0776502 ],[0.01463015 0.01365055],"[0.013650551839774904, -0.014630150993122867]","[0.016, 0.016]",[-0.00075263  0.00693862],0.03137612342834473
240,[0.06851212 0.07840094],[0.01463164 0.01364905],"[0.013649051561076224, -0.014631639741480202]","[0.015, 0.015]",[-0.00075263  0.00693862],0.0334012508392334
241,[0.06927129 0.07916011],[0.07305781 0.06813647],"[0.06813646841406515, -0.07305780637601475]","[0.015, 0.015]",[-0.00075263  0.00693862],0.03579068183898926
242,[0.06927129 0.07916011],[0.07306212 0.06813212],"[0.06813212029818512, -0.07306212107459682]","[0.015, 0.015]",[-0.00075263  0.00693862],0.031590938568115234
243,[0.07005739 0.0799462 ],[0.07307    0.06812227],"[0.06812227405572123, -0.07306999786828315]","[0.016, 0.016]",[-0.00075263  0.00693862],0.04269599914550781
244,[0.07065922 0.08054804],[0.07307571 0.06811504],"[0.06811504299922505, -0.07307571165582477]","[0.012, 0.012]",[-0.00075263  0.00693862],0.030369281768798828
245,[0.07065922 0.08054804],[0.07307985 0.06811087],"[0.06811087473422497, -0.07307984788576476]","[0.012, 0.012]",[-0.00075263  0.00693862],0.030167341232299805
246,[0.0718011  0.08168991],[0.07308696 0.06810088],"[0.06810088497882527, -0.07308695936108127]","[0.023, 0.023]",[-0.00075263  0.00693862],0.03043222427368164
247,[0.07315543 0.08299409],[0.07307151 0.06811563],"[0.06811563337468181, -0.07307151094712597]","[0.027, 0.026]",[-0.00075263  0.00693862],0.03554987907409668
248,[0.07315543 0.08299409],[0.07307575 0.06811136],"[0.06811136116755534, -0.07307575032034865]","[0.027, 0.026]",[-0.00075263  0.00693862],0.03127312660217285
249,[0.07498673 0.08482538],[0.07308488 0.06809749],"[0.06809748699774909, -0.07308487886110555]","[0.037, 0.037]",[-0.00075263  0.00693862],0.03311777114868164
250,[0.07730718 0.08714584],[0.07309494 0.06808129],"[0.06808128510984289, -0.07309494173766011]","[0.046, 0.046]",[-0.00075263  0.00693862],0.031249523162841797
251,[0.07730718 0.08714584],[0.07309972 0.06807647],"[0.06807647167115315, -0.07309971818282912]","[0.046, 0.046]",[-0.00075263  0.00693862],0.03482842445373535
252,[0.07974637 0.08958503],[0.07311029 0.06805929],"[0.06805928537523176, -0.07311028579924501]","[0.049, 0.049]",[-0.00075263  0.00693862],0.033181190490722656
253,[0.08262077 0.09245942],[0.07312165 0.06803991],"[0.06803991482669211, -0.07312164736583535]","[0.057, 0.057]",[-0.00075263  0.00693862],0.031767845153808594
254,[0.08262077 0.09245942],[0.07312612 0.06803541],"[0.06803541168478439, -0.0731261158989978]","[0.057, 0.057]",[-0.00075263  0.00693862],0.03210926055908203
255,[0.08553908 0.09537773],[0.07313768 0.06801548],"[0.06801547512220345, -0.07313767976987776]","[0.059, 0.059]",[-0.00075263  0.00693862],0.03310203552246094
256,[0.08859638 0.09848516],[0.0731731  0.06796826],"[0.06796825558361824, -0.07317310155198384]","[0.061, 0.062]",[-0.00075263  0.00693862],0.03216218948364258
257,[0.08859638 0.09848516],[0.07317738 0.06796395],"[0.0679639451583188, -0.073177378849655]","[0.061, 0.062]",[-0.00075263  0.00693862],0.029715776443481445
258,[0.09177675 0.10166552],[0.07319001 0.06794163],"[0.06794163244686911, -0.07319001067893297]","[0.064, 0.064]",[-0.00075263  0.00693862],0.03708505630493164
259,[0.0950669  0.10495568],[0.073202   0.06791933],"[0.06791933127984506, -0.07320200148674082]","[0.066, 0.066]",[-0.00075263  0.00693862],0.03176617622375488
260,[0.0950669  0.10495568],[0.07320636 0.06791494],"[0.06791493613797062, -0.0732063628499006]","[0.066, 0.066]",[-0.00075263  0.00693862],0.029790401458740234
261,[0.09842503 0.10831381],[0.07321862 0.06789184],"[0.06789184033003309, -0.07321861675868775]","[0.067, 0.067]",[-0.00075263  0.00693862],0.033377647399902344
262,[0.09842503 0.10831381],[0.07322363 0.06788679],"[0.0678867861055616, -0.07322363213908752]","[0.067, 0.067]",[-0.00075263  0.00693862],0.03396153450012207
263,[0.10175571 0.11164449],[0.07323539 0.06786396],"[0.0678639649232611, -0.07323538544417922]","[0.067, 0.067]",[-0.00075263  0.00693862],0.03125572204589844
264,[0.10516873 0.11505751],[0.07324709 0.0678406 ],"[0.06784059509192608, -0.07324708816220868]","[0.068, 0.068]",[-0.00075263  0.00693862],0.030627012252807617
265,[0.10516873 0.11505751],[0.07325204 0.0678356 ],"[0.06783560244441116, -0.0732520424388995]","[0.068, 0.068]",[-0.00075263  0.00693862],0.03297567367553711
266,[0.10865333 0.11854211],[0.07326386 0.06781153],"[0.06781152851282103, -0.07326386280094245]","[0.07, 0.07]",[-0.00075263  0.00693862],0.03134274482727051
267,[0.11206661 0.12195538],[0.07327535 0.06778771],"[0.06778770663113827, -0.07327534690213312]","[0.068, 0.068]",[-0.00075263  0.00693862],0.030977487564086914
268,[0.11206661 0.12195538],[0.07327988 0.06778314],"[0.0677831377664437, -0.07327988065297217]","[0.068, 0.068]",[-0.00075263  0.00693862],0.029659748077392578
269,[0.11560153 0.1254903 ],[0.07329211 0.06775778],"[0.06775778025630504, -0.07329210785277851]","[0.071, 0.071]",[-0.00075263  0.00693862],0.03516364097595215
270,[0.11895339 0.12884217],[0.07330323 0.06773388],"[0.06773388096753723, -0.07330323127239564]","[0.067, 0.067]",[-0.00075263  0.00693862],0.03115701675415039
271,[0.11895339 0.12884217],[0.07330799 0.06772908],"[0.06772908200751926, -0.07330799335016824]","[0.067, 0.067]",[-0.00075263  0.00693862],0.030630111694335938
272,[0.12257568 0.13246446],[0.07331947 0.06770344],"[0.06770344443315064, -0.07331946833548504]","[0.072, 0.072]",[-0.00075263  0.00693862],0.031107425689697266
273,[0.12257568 0.13246446],[0.07332503 0.06769784],"[0.06769783792777335, -0.07332503175225433]","[0.072, 0.072]",[-0.00075263  0.00693862],0.035471200942993164
274,[0.12585131 0.13574009],[0.07333587 0.06767386],"[0.06767386302574874, -0.07333587364246442]","[0.066, 0.066]",[-0.00075263  0.00693862],0.031928062438964844
275,[0.12941362 0.13930239],[0.07334708 0.06764803],"[0.06764802706333115, -0.07334708442554518]","[0.071, 0.071]",[-0.00075263  0.00693862],0.03193926811218262
